経過時間_秒, Green, SinWave
23.489, 0.33, 7.03
23.522, 0.20, 8.27
23.553, 0.48, 8.89
23.588, 1.20, 9.38
23.622, 2.47, 9.66
23.660, 4.34, 9.74
23.692, 6.53, 9.61
23.726, 8.27, 9.28
23.756, 9.18, 8.84
23.792, 9.72, 8.14
23.826, 9.79, 7.34
23.849, 9.46, 6.74
23.888, 8.93, 5.66
23.925, 8.18, 5.48
23.955, 7.39, 5.20
23.988, 6.58, 4.26
24.023, 5.74, 3.29
24.054, 4.88, 2.50
24.089, 3.96, 1.70
24.122, 3.06, 0.83
24.157, 1.59, 0.27
24.190, 1.20, 0.22
24.225, 1.14, 0.67
24.254, 1.07, 1.40
24.293, 0.93, 2.79
24.327, 0.52, 4.25
24.351, 0.32, 5.34
24.386, 0.47, 6.88
24.428, 1.05, 8.42
24.463, 2.13, 9.04
24.490, 3.75, 9.40
24.522, 5.66, 9.68
24.556, 7.80, 9.79
24.588, 8.96, 9.71
24.619, 9.56, 9.48
24.657, 9.78, 8.98
24.689, 9.66, 8.40
24.723, 9.25, 7.65
24.753, 8.62, 6.49
24.788, 7.89, 7.97
24.823, 7.07, 7.20
24.856, 6.22, 6.40
24.890, 5.34, 5.52
24.926, 4.39, 4.58
24.960, 3.47, 3.71
24.995, 1.99, 2.86
25.022, 1.42, 2.26
25.062, 1.29, 1.34
25.090, 1.16, 0.69
25.124, 1.07, 0.33
25.159, 0.88, 0.49
25.193, 0.42, 1.15
25.228, 0.24, 2.27
25.260, 0.43, 3.58
25.294, 1.06, 5.12
25.329, 2.20, 6.69
25.360, 3.91, 7.94
25.384, 6.12, 8.59
25.433, 7.31, 9.30
25.464, 8.04, 9.59
25.494, 8.59, 9.75
25.532, 8.91, 9.76
25.551, 9.32, 9.69
25.589, 9.69, 9.39
25.625, 9.78, 8.93
25.674, 9.60, 8.05
25.705, 9.20, 7.40
25.730, 8.66, 5.52
25.763, 8.03, 3.06
25.799, 7.36, 2.17
25.828, 6.69, 1.50
25.862, 5.91, 0.64
25.897, 4.93, 0.25
25.930, 3.53, 0.38
25.960, 1.41, 0.94
25.999, 1.32, 2.12
26.033, 1.12, 3.52
26.063, 0.92, 4.89
26.097, 0.44, 6.45
26.128, 0.29, 7.74
26.161, 0.52, 8.67
26.188, 1.17, 9.11
26.226, 2.17, 9.56
26.258, 3.60, 9.75
26.289, 5.27, 9.77
26.330, 7.11, 9.55
26.357, 9.12, 9.25
26.392, 9.68, 8.71
26.434, 9.78, 7.84
26.465, 9.44, 7.09
26.489, 8.78, 6.45
26.526, 7.88, 9.76
26.557, 6.81, 9.21
26.589, 5.69, 8.72
26.625, 4.49, 8.02
26.659, 3.24, 7.23
26.694, 1.96, 6.34
26.723, 1.59, 5.55
26.759, 1.39, 4.56
26.794, 1.19, 3.61
26.826, 1.07, 2.80
26.855, 0.96, 2.13
26.892, 0.88, 1.32
26.933, 0.58, 0.60
26.965, 0.31, 0.32
26.992, 0.33, 0.31
27.033, 0.67, 0.65
27.061, 1.37, 1.13
27.094, 2.49, 1.91
27.123, 3.87, 2.76
27.159, 5.41, 3.95
27.195, 6.94, 5.23
27.240, 8.52, 6.80
27.265, 9.72, 7.59
27.289, 9.59, 8.27
27.325, 9.24, 8.94
27.360, 8.67, 6.46
27.397, 8.01, 5.22
27.443, 7.29, 3.88
27.465, 6.46, 3.26
27.497, 5.53, 2.43
27.532, 4.45, 1.60
27.558, 3.33, 0.86
27.590, 1.81, 0.36
27.637, 1.45, 0.55
27.662, 1.30, 1.08
27.693, 1.18, 2.11
27.726, 1.04, 3.52
27.759, 0.93, 5.11
27.794, 0.59, 6.77
27.832, 0.35, 8.32
27.855, 0.50, 8.77
27.894, 1.13, 9.35
27.925, 2.31, 9.62
27.975, 3.94, 9.70
28.001, 5.98, 9.55
28.030, 7.68, 9.26
28.057, 8.57, 8.85
28.094, 9.12, 8.12
28.137, 9.51, 7.07
28.161, 9.76, 6.41
28.201, 9.75, 5.25
28.224, 9.51, 4.58
28.273, 9.09, 4.09
28.301, 8.54, 5.51
28.337, 7.91, 4.51
28.365, 7.26, 3.75
28.403, 6.54, 2.78
28.426, 5.85, 2.24
28.470, 4.97, 1.16
28.496, 3.64, 0.62
28.529, 1.71, 0.35
28.566, 1.24, 0.62
28.608, 1.12, 1.62
28.632, 1.02, 2.46
28.668, 0.50, 3.96
28.697, 0.33, 5.28
28.732, 0.58, 6.84
28.762, 1.39, 8.02
28.804, 2.70, 8.94
28.832, 4.57, 9.32
28.867, 6.87, 9.64
28.893, 7.84, 9.74
28.926, 8.67, 9.72
28.970, 9.33, 9.42
29.003, 9.72, 9.00
29.035, 9.87, 8.45
29.070, 9.78, 7.68
29.104, 9.58, 6.88
29.140, 9.29, 10.22
29.175, 8.92, 7.26
29.207, 8.51, 6.44
29.240, 8.07, 5.55
29.266, 7.55, 4.83
29.302, 6.97, 3.85
29.333, 6.12, 3.05
29.370, 4.92, 2.17
29.408, 2.97, 1.25
29.439, 1.58, 0.64
29.466, 1.38, 0.35
29.503, 0.71, 0.40
29.536, 0.50, 0.86
29.566, 0.97, 1.59
29.606, 2.12, 2.94
29.638, 3.84, 4.21
29.678, 6.17, 5.90
29.712, 7.06, 7.26
29.740, 8.05, 8.24
29.775, 8.91, 8.96
29.799, 9.43, 9.31
29.838, 9.77, 9.70
29.865, 9.85, 9.84
29.893, 9.71, 9.86
29.934, 9.39, 9.66
29.971, 8.90, 8.88
30.006, 8.31, 6.67
30.044, 7.64, 5.57
30.074, 6.87, 4.69
30.108, 6.07, 3.71
30.142, 5.21, 2.79
30.174, 3.96, 2.03
30.208, 2.13, 1.21
30.242, 1.37, 0.66
30.274, 1.24, 0.50
30.309, 1.08, 0.72
30.337, 0.66, 1.20
30.370, 0.36, 2.05
30.403, 0.47, 3.15
30.450, 1.07, 4.97
30.467, 2.15, 5.66
30.503, 3.73, 7.05
30.533, 5.73, 8.09
30.570, 7.54, 8.95
30.605, 8.36, 9.47
30.643, 9.04, 9.80
30.674, 9.59, 9.87
30.710, 9.82, 9.72
30.741, 9.73, 9.41
30.775, 9.38, 8.89
30.813, 8.88, 6.33
30.833, 8.26, 4.87
30.870, 7.57, 3.71
30.908, 6.83, 2.60
30.936, 6.03, 1.89
30.972, 5.23, 0.99
31.003, 4.20, 0.50
31.041, 2.69, 0.37
31.077, 1.46, 0.73
31.104, 1.26, 1.29
31.139, 1.16, 2.33
31.178, 1.06, 3.79
31.204, 0.70, 4.86
31.237, 0.38, 6.24
31.271, 0.43, 7.55
31.314, 0.91, 8.78
31.344, 1.84, 9.31
31.376, 3.20, 9.68
31.409, 4.93, 9.84
31.435, 6.80, 9.80
31.466, 8.65, 9.56
31.502, 9.33, 9.05
31.538, 9.74, 8.30
31.570, 9.76, 7.48
31.607, 9.49, 6.39
31.638, 8.98, 5.41
31.680, 8.31, 6.04
31.701, 7.54, 6.08
31.741, 6.72, 4.92
31.771, 5.90, 4.05
31.804, 5.02, 3.13
31.838, 4.15, 2.27
31.873, 3.01, 1.43
31.913, 1.33, 0.62
31.943, 1.28, 0.37
31.978, 1.24, 0.51
32.011, 1.01, 1.04
32.042, 0.48, 1.86
32.069, 0.26, 2.77
32.106, 0.52, 4.23
