経過時間_秒, Green, SinWave
29.770, 6.43, 5.78
29.801, 5.93, 4.85
29.834, 5.46, 3.86
29.866, 4.91, 2.96
29.902, 4.16, 2.07
29.928, 3.30, 1.27
29.972, 2.05, 0.56
30.005, 1.55, 0.92
30.036, 1.16, 1.91
30.070, 0.63, 3.53
30.100, 0.66, 5.20
30.136, 1.29, 7.15
30.171, 2.49, 8.44
30.203, 4.06, 8.98
30.234, 5.98, 9.33
30.276, 7.94, 9.50
30.307, 9.37, 9.40
30.340, 9.22, 9.08
30.372, 8.41, 8.57
30.409, 7.37, 8.93
30.442, 6.31, 5.13
30.474, 5.35, 4.12
30.505, 4.47, 3.18
30.538, 3.58, 2.28
30.570, 2.64, 1.36
30.600, 1.72, 0.67
30.633, 1.59, 0.60
30.669, 1.40, 1.33
30.703, 1.09, 2.67
30.736, 0.63, 4.36
30.763, 0.38, 5.82
30.804, 0.64, 7.82
30.838, 1.49, 8.63
30.870, 2.90, 9.09
30.905, 4.65, 9.35
30.937, 6.92, 9.34
30.972, 8.33, 9.06
31.006, 9.30, 8.54
31.038, 9.58, 7.83
31.071, 9.21, 6.96
31.107, 8.48, 5.92
31.138, 7.58, 3.58
31.172, 6.62, 5.48
31.204, 5.65, 4.42
31.242, 4.63, 3.21
31.274, 3.55, 2.29
31.307, 2.40, 1.36
31.339, 1.72, 0.59
31.370, 1.46, 0.37
31.401, 1.27, 0.70
31.438, 1.09, 1.76
31.472, 0.70, 3.21
31.505, 0.38, 4.86
31.536, 0.50, 6.43
31.574, 1.12, 8.11
31.609, 2.24, 8.88
31.641, 3.74, 9.34
31.672, 5.57, 9.56
31.703, 7.52, 9.55
31.736, 9.19, 9.30
31.769, 9.70, 8.80
31.804, 9.56, 8.02
31.837, 9.16, 7.15
31.874, 8.67, 4.44
31.905, 8.20, 4.45
31.935, 7.80, 3.44
31.964, 7.39, 2.53
32.002, 6.94, 1.45
32.038, 6.38, 0.56
32.073, 5.76, 0.34
