session_id,elapsed_s,sample_index,effective_rate_hz,waveform_label,wave_bpm,peak_like,trough_like
cnap_20260402_165206,1169.281804291,116929,100.000700918,ch2,76.487252125,447.400000000,332.444444444
cnap_20260402_165206,1170.291832250,117030,100.000697924,ch2,76.163610719,450.100000000,335.222222222
cnap_20260402_165206,1171.301444625,117131,100.000730416,ch2,77.220077220,452.363636364,337.200000000
cnap_20260402_165206,1172.303701208,117231,100.000537300,ch2,77.720207254,452.727272727,337.700000000
cnap_20260402_165206,1173.311721958,117332,100.000705528,ch2,78.602620087,452.800000000,336.444444444
cnap_20260402_165206,1174.320570583,117433,100.000802968,ch2,79.338842975,452.111111111,336.500000000
cnap_20260402_165206,1175.331804083,117534,100.000697328,ch2,80.000000000,452.375000000,338.428571429
cnap_20260402_165206,1176.341349416,117635,100.000735380,ch2,54.830287206,444.750000000,323.571428571
cnap_20260402_165206,1177.351750166,117736,100.000700711,ch2,51.428571429,448.285714286,320.166666667
cnap_20260402_165206,1178.361787291,117837,100.000696960,ch2,54.830287206,449.125000000,325.428571429
cnap_20260402_165206,1179.371778791,117938,100.000697084,ch2,57.142857143,447.625000000,328.714285714
cnap_20260402_165206,1180.381339000,118039,100.000733746,ch2,56.451612903,454.500000000,335.571428571
cnap_20260402_165206,1181.391866958,118140,100.000688429,ch2,86.065573770,455.875000000,353.571428571
cnap_20260402_165206,1182.400125125,118241,100.000835155,ch2,83.003952569,463.750000000,356.714285714
cnap_20260402_165206,1183.400110083,118341,100.000835720,ch2,83.076923077,462.800000000,354.444444444
cnap_20260402_165206,1184.411759166,118442,100.000695774,ch2,82.987551867,464.000000000,354.400000000
cnap_20260402_165206,1185.420283750,118543,100.000819646,ch2,83.650190114,467.500000000,355.545454545
cnap_20260402_165206,1186.421763916,118643,100.000694195,ch2,80.862533693,469.272727273,352.600000000
cnap_20260402_165206,1187.431200916,118744,100.000741018,ch2,79.051383399,469.000000000,349.200000000
cnap_20260402_165206,1188.440120125,118845,100.000831331,ch2,81.190798376,467.000000000,347.100000000
cnap_20260402_165206,1189.441792458,118945,100.000690033,ch2,77.032810271,470.000000000,341.888888889
cnap_20260402_165206,1190.451037250,119046,100.000752887,ch2,77.319587629,468.454545455,342.200000000
cnap_20260402_165206,1191.451797541,119146,100.000688442,ch2,74.688796680,471.700000000,339.444444444
cnap_20260402_165206,1192.455017625,119246,100.000417825,ch2,74.175824176,470.000000000,336.555555556
cnap_20260402_165206,1193.461456875,119347,100.000715827,ch2,74.895977809,467.600000000,335.000000000
cnap_20260402_165206,1194.461603416,119447,100.000702960,ch2,77.120822622,462.454545455,335.100000000
cnap_20260402_165206,1195.481061291,119549,100.000747708,ch2,74.585635359,465.700000000,337.000000000
cnap_20260402_165206,1196.491744250,119650,100.000689996,ch2,74.792243767,465.700000000,337.666666667
cnap_20260402_165206,1197.502082458,119751,100.000661171,ch2,74.380165289,465.300000000,336.222222222
cnap_20260402_165206,1198.504005833,119851,100.000500137,ch2,75.949367089,460.363636364,333.900000000
cnap_20260402_165206,1199.510264083,119952,100.000811658,ch2,72.776280323,463.400000000,333.777777778
cnap_20260402_165206,1200.511858625,120052,100.000678159,ch2,72.678331090,463.600000000,333.888888889
cnap_20260402_165206,1201.521803958,120153,100.000682138,ch2,73.871409029,463.400000000,333.444444444
cnap_20260402_165206,1202.530780000,120254,100.000766716,ch2,75.000000000,459.500000000,332.888888889
cnap_20260402_165206,1203.530793083,120354,100.000764992,ch2,72.289156627,461.800000000,331.777777778
cnap_20260402_165206,1204.550801500,120456,100.000763646,ch2,72.386058981,461.700000000,333.111111111
cnap_20260402_165206,1205.561764125,120557,100.000683157,ch2,72.386058981,460.500000000,332.555555556
cnap_20260402_165206,1206.570673416,120658,100.000772983,ch2,73.972602740,458.300000000,333.333333333
cnap_20260402_165206,1207.581448041,120759,100.000708189,ch2,74.074074074,459.200000000,336.555555556
cnap_20260402_165206,1208.591492666,120860,100.000703905,ch2,74.277854195,458.800000000,337.111111111
cnap_20260402_165206,1209.601843166,120961,100.000674340,ch2,75.313807531,457.700000000,338.111111111
cnap_20260402_165206,1210.612122166,121062,100.000650731,ch2,76.824583867,456.636363636,339.200000000
cnap_20260402_165206,1211.602664458,121161,100.000605441,ch2,77.142857143,457.500000000,340.444444444
cnap_20260402_165206,1212.621461750,121263,100.000704115,ch2,77.363896848,455.800000000,341.555555556
cnap_20260402_165206,1213.631299166,121364,100.000716926,ch2,78.740157480,456.181818182,343.600000000
cnap_20260402_165206,1214.621767208,121463,100.000677807,ch2,78.534031414,455.363636364,342.000000000
cnap_20260402_165206,1215.662038958,121567,100.000654873,ch2,82.079343365,449.818181818,341.000000000
cnap_20260402_165206,1216.671763250,121668,100.000676990,ch2,79.051383399,453.909090909,338.900000000
cnap_20260402_165206,1217.682522166,121769,100.000614104,ch2,78.947368421,457.454545455,336.400000000
cnap_20260402_165206,1218.692283291,121870,100.000633196,ch2,80.321285141,457.000000000,334.200000000
cnap_20260402_165206,1219.701785166,121971,100.000673512,ch2,77.363896848,462.600000000,329.666666667
cnap_20260402_165206,1220.672313166,122068,100.000629721,ch2,76.704545455,466.300000000,326.666666667
cnap_20260402_165206,1221.741233708,122175,100.000717524,ch2,76.726342711,471.000000000,322.400000000
cnap_20260402_165206,1222.740505916,122275,100.000776459,ch2,73.071718539,477.700000000,319.888888889
cnap_20260402_165206,1223.751717625,122376,100.000676802,ch2,73.669849932,483.300000000,318.888888889
cnap_20260402_165206,1224.760108750,122477,100.000807607,ch2,74.688796680,483.800000000,318.444444444
cnap_20260402_165206,1225.771181916,122578,100.000719391,ch2,72.580645161,488.600000000,320.333333333
cnap_20260402_165206,1226.781377625,122679,100.000702845,ch2,72.776280323,489.500000000,322.333333333
cnap_20260402_165206,1227.791507833,122780,100.000691662,ch2,72.972972973,490.700000000,323.888888889
cnap_20260402_165206,1228.801759291,122881,100.000670630,ch2,74.895977809,488.500000000,326.333333333
cnap_20260402_165206,1229.811267208,122982,100.000710092,ch2,73.972602740,490.800000000,330.777777778
cnap_20260402_165206,1230.821459291,123083,100.000693903,ch2,73.770491803,490.700000000,333.777777778
cnap_20260402_165206,1231.830357458,123184,100.000782782,ch2,73.871409029,489.500000000,336.222222222
cnap_20260402_165206,1232.841454041,123285,100.000693192,ch2,75.949367089,485.100000000,338.888888889
cnap_20260402_165206,1233.851819875,123386,100.000662975,ch2,77.419354839,487.454545455,342.600000000
cnap_20260402_165206,1234.861335333,123487,100.000701671,ch2,75.313807531,493.300000000,346.000000000
cnap_20260402_165206,1235.870626791,123588,100.000758430,ch2,75.418994413,493.700000000,347.000000000
cnap_20260402_165206,1236.880136083,123689,100.000797484,ch2,76.628352490,492.454545455,346.100000000
cnap_20260402_165206,1237.890667250,123790,100.000753924,ch2,77.821011673,490.181818182,346.000000000
cnap_20260402_165206,1238.901409000,123891,100.000693437,ch2,76.271186441,494.200000000,344.555555556
cnap_20260402_165206,1239.911897250,123992,100.000653494,ch2,77.220077220,494.727272727,344.300000000
cnap_20260402_165206,1240.921686125,124093,100.000669976,ch2,78.534031414,494.636363636,344.300000000
cnap_20260402_165206,1241.930787541,124194,100.000741785,ch2,77.474892396,495.900000000,342.777777778
cnap_20260402_165206,1242.941442875,124295,100.000688458,ch2,76.813655761,497.000000000,342.222222222
cnap_20260402_165206,1243.951870208,124396,100.000653546,ch2,76.433121019,498.909090909,343.000000000
cnap_20260402_165206,1244.960115250,124497,100.000793981,ch2,77.220077220,498.181818182,342.400000000
cnap_20260402_165206,1245.961826208,124597,100.000656023,ch2,75.630252101,501.600000000,344.111111111
cnap_20260402_165206,1246.973942541,124698,100.000485773,ch2,74.380165289,503.400000000,342.222222222
cnap_20260402_165206,1247.981333083,124799,100.000694475,ch2,75.208913649,502.300000000,341.444444444
cnap_20260402_165206,1248.991309000,124900,100.000695842,ch2,72.678331090,509.000000000,341.555555556
cnap_20260402_165206,1250.001759625,125001,100.000659229,ch2,72.874493927,508.700000000,341.222222222
cnap_20260402_165206,1251.011654916,125102,100.000667067,ch2,73.469387755,508.100000000,341.000000000
cnap_20260402_165206,1252.021771708,125203,100.000657200,ch2,75.000000000,506.400000000,341.555555556
cnap_20260402_165206,1253.032007958,125304,100.000637816,ch2,73.469387755,503.200000000,340.666666667
cnap_20260402_165206,1254.041472125,125405,100.000680031,ch2,73.469387755,500.500000000,341.444444444
cnap_20260402_165206,1255.050786041,125506,100.000734150,ch2,75.313807531,498.700000000,340.777777778
cnap_20260402_165206,1256.061334291,125607,100.000689911,ch2,76.142131980,493.181818182,336.700000000
cnap_20260402_165206,1257.070041875,125708,100.000792169,ch2,76.726342711,486.000000000,335.100000000
cnap_20260402_165206,1258.071735208,125808,100.000656941,ch2,75.104311544,490.900000000,331.666666667
cnap_20260402_165206,1259.081981625,125909,100.000636843,ch2,75.104311544,495.500000000,330.888888889
cnap_20260402_165206,1260.090652541,126010,100.000741808,ch2,75.949367089,501.272727273,333.100000000
cnap_20260402_165206,1261.101455416,126111,100.000677549,ch2,75.000000000,510.600000000,333.000000000
cnap_20260402_165206,1262.111834875,126212,100.000646941,ch2,73.669849932,516.800000000,333.555555556
cnap_20260402_165206,1263.121777875,126313,100.000650937,ch2,75.000000000,521.900000000,335.444444444
cnap_20260402_165206,1264.130788458,126414,100.000728686,ch2,75.566750630,531.090909091,340.300000000
cnap_20260402_165206,1265.131795875,126514,100.000648480,ch2,74.380165289,544.700000000,345.888888889
cnap_20260402_165206,1266.141434291,126615,100.000676521,ch2,74.380165289,547.400000000,349.444444444
cnap_20260402_165206,1267.151889458,126716,100.000640061,ch2,74.688796680,545.900000000,350.888888889
cnap_20260402_165206,1268.160110625,126817,100.000779821,ch2,76.824583867,534.272727273,348.000000000
cnap_20260402_165206,1269.172195041,126918,100.000614965,ch2,78.947368421,524.363636364,348.900000000
cnap_20260402_165206,1270.172073833,127018,100.000624023,ch2,77.142857143,525.400000000,348.777777778
cnap_20260402_165206,1271.190631416,127120,100.000736993,ch2,79.470198675,515.090909091,347.200000000
cnap_20260402_165206,1272.191807500,127220,100.000643967,ch2,81.967213115,508.818181818,349.300000000
cnap_20260402_165206,1273.200125875,127321,100.000775536,ch2,82.758620690,502.090909091,352.300000000
cnap_20260402_165206,1274.212172416,127422,100.000614308,ch2,83.565459610,493.636363636,353.400000000
cnap_20260402_165206,1275.211710458,127522,100.000650052,ch2,83.969465649,482.500000000,354.272727273
cnap_20260402_165206,1276.221998291,127623,100.000626984,ch2,84.745762712,476.454545455,357.100000000
cnap_20260402_165206,1277.231887625,127724,100.000635153,ch2,84.985835694,474.363636364,359.900000000
cnap_20260402_165206,1278.241493916,127825,100.000665452,ch2,86.161879896,464.416666667,358.545454545
cnap_20260402_165206,1279.251210000,127926,100.000687121,ch2,84.507042254,460.545454545,356.200000000
cnap_20260402_165206,1280.261999625,128027,100.000624901,ch2,86.956521739,451.833333333,355.363636364
cnap_20260402_165206,1281.271793083,128128,100.000640529,ch2,87.071240106,443.166666667,352.727272727
cnap_20260402_165206,1282.281800750,128229,100.000639427,ch2,86.956521739,442.250000000,352.636363636
cnap_20260402_165206,1283.290666000,128330,100.000727349,ch2,87.209302326,441.272727273,353.300000000
cnap_20260402_165206,1284.291786083,128430,100.000639568,ch2,87.186261559,440.166666667,352.545454545
cnap_20260402_165206,1285.301456125,128531,100.000664737,ch2,88.000000000,438.750000000,352.909090909
cnap_20260402_165206,1286.303663083,128631,100.000492645,ch2,86.956521739,442.083333333,355.545454545
cnap_20260402_165206,1287.311587291,128732,100.000653510,ch2,86.083213773,444.000000000,355.700000000
cnap_20260402_165206,1288.323475416,128833,100.000506440,ch2,85.271317829,437.916666667,351.454545455
cnap_20260402_165206,1289.330806000,128934,100.000713083,ch2,86.727989488,434.833333333,348.363636364
cnap_20260402_165206,1290.344010166,129035,100.000464204,ch2,87.071240106,434.083333333,348.727272727
cnap_20260402_165206,1291.352108208,129136,100.000611126,ch2,87.301587302,435.583333333,349.818181818
cnap_20260402_165206,1292.363329541,129237,100.000516144,ch2,87.591240876,436.727272727,348.600000000
cnap_20260402_165206,1293.372706750,129338,100.000563894,ch2,86.500655308,435.583333333,347.090909091
cnap_20260402_165206,1294.382220458,129439,100.000601024,ch2,89.673913043,432.083333333,344.181818182
cnap_20260402_165206,1295.393701500,129540,100.000486223,ch2,87.882822903,432.500000000,341.636363636
cnap_20260402_165206,1296.393919666,129640,100.000469019,ch2,87.209302326,431.818181818,343.900000000
cnap_20260402_165206,1297.401635250,129740,99.999873960,ch2,79.787234043,432.636363636,341.900000000
cnap_20260402_165206,1298.414398500,129842,100.000431411,ch2,81.521739130,430.272727273,345.500000000
cnap_20260402_165206,1299.421623291,129943,100.000644649,ch2,80.213903743,425.818181818,345.600000000
cnap_20260402_165206,1300.432111625,130044,100.000606596,ch2,80.971659919,424.272727273,337.700000000
cnap_20260402_165206,1301.433710375,130144,100.000483284,ch2,79.470198675,432.454545455,336.000000000
cnap_20260402_165206,1302.441890041,130245,100.000622673,ch2,79.260237781,437.636363636,335.700000000
cnap_20260402_165206,1303.450648666,130346,100.000717429,ch2,78.034682081,443.700000000,333.777777778
cnap_20260402_165206,1304.452239041,130446,100.000594959,ch2,84.033613445,454.454545455,332.200000000
cnap_20260402_165206,1305.462609916,130547,100.000566089,ch2,83.102493075,459.000000000,325.900000000
cnap_20260402_165206,1306.473072958,130648,100.000530209,ch2,74.380165289,471.100000000,323.888888889
cnap_20260402_165206,1307.480219666,130749,100.000748029,ch2,82.530949106,480.545454545,340.900000000
cnap_20260402_165206,1308.482792916,130849,100.000550797,ch2,82.758620690,484.818181818,340.700000000
cnap_20260402_165206,1309.488548916,130946,99.997819842,ch2,84.626234133,492.363636364,349.400000000
cnap_20260402_165206,1310.491976041,131050,100.000612286,ch2,85.714285714,496.833333333,355.090909091
cnap_20260402_165206,1311.500902291,131151,100.000693687,ch2,87.847730600,501.727272727,364.300000000
cnap_20260402_165206,1312.511877083,131252,100.000618883,ch2,89.189189189,499.666666667,366.454545455
cnap_20260402_165206,1313.520642541,131353,100.000712395,ch2,89.820359281,501.545454545,366.200000000
cnap_20260402_165206,1314.541465333,131455,100.000649250,ch2,92.189500640,483.384615385,358.083333333
cnap_20260402_165206,1315.551929625,131556,100.000613459,ch2,91.047040971,485.090909091,359.600000000
cnap_20260402_165206,1316.561737916,131657,100.000627550,ch2,90.794451450,472.692307692,354.666666667
cnap_20260402_165206,1317.571800541,131758,100.000622316,ch2,87.765957447,466.750000000,350.545454545
cnap_20260402_165206,1318.582046375,131859,100.000603195,ch2,88.353413655,457.583333333,346.000000000
cnap_20260402_165206,1319.583476208,131959,100.000494383,ch2,82.987551867,451.818181818,337.800000000
cnap_20260402_165206,1320.591140250,132060,100.000670893,ch2,83.449235049,444.363636364,335.200000000
cnap_20260402_165206,1321.600349583,132161,100.000730207,ch2,79.207920792,446.555555556,334.500000000
cnap_20260402_165206,1322.612053041,132262,100.000600853,ch2,80.428954424,434.090909091,322.000000000
cnap_20260402_165206,1323.621458416,132363,100.000645319,ch2,77.142857143,436.700000000,319.555555556
cnap_20260402_165206,1324.625422791,132463,100.000345547,ch2,77.319587629,435.090909091,316.300000000
cnap_20260402_165206,1325.604332416,132561,100.000427547,ch2,76.704545455,432.000000000,312.666666667
cnap_20260402_165206,1326.640646791,132665,100.000705030,ch2,77.586206897,431.000000000,312.555555556
cnap_20260402_165206,1327.650800458,132766,100.000692919,ch2,78.431372549,430.272727273,313.500000000
cnap_20260402_165206,1328.661705500,132867,100.000624275,ch2,78.602620087,432.700000000,322.888888889
cnap_20260402_165206,1329.670157125,132968,100.000740249,ch2,77.697841727,436.800000000,321.000000000
cnap_20260402_165206,1330.691687458,133070,100.000624678,ch2,77.142857143,438.500000000,321.222222222
