経過時間_秒, Green, SinWave
29.052, 9.50, 9.42
29.076, 9.69, 9.20
29.121, 9.47, 8.55
29.157, 9.06, 7.89
29.186, 8.64, 10.46
29.221, 8.28, 6.66
29.256, 7.93, 5.73
29.284, 7.56, 4.97
29.322, 7.09, 3.94
29.356, 6.50, 3.06
29.388, 5.85, 2.31
29.423, 5.10, 1.48
29.452, 3.72, 0.72
29.490, 1.40, 0.36
29.523, 1.12, 0.70
29.558, 1.11, 1.66
29.588, 1.05, 2.87
29.621, 0.81, 4.47
29.651, 0.50, 5.98
29.689, 0.74, 7.74
29.722, 1.80, 8.65
29.758, 3.80, 9.19
29.789, 6.10, 9.50
29.823, 7.10, 9.67
29.858, 8.15, 9.66
29.884, 9.22, 9.52
29.923, 9.65, 9.12
29.958, 9.54, 8.56
29.990, 9.12, 7.96
30.024, 8.63, 8.12
30.059, 8.21, 5.26
30.085, 7.89, 4.53
30.122, 7.62, 3.52
30.155, 7.30, 2.68
30.189, 6.90, 1.91
30.220, 6.38, 1.06
30.258, 5.75, 0.50
30.289, 4.82, 0.56
30.325, 3.20, 1.22
30.356, 1.19, 2.22
30.390, 0.97, 3.66
30.423, 0.89, 5.22
30.455, 0.84, 6.71
30.489, 0.73, 8.10
30.521, 0.39, 8.78
30.556, 0.55, 9.27
30.590, 1.43, 9.56
30.624, 3.18, 9.65
30.655, 5.63, 9.56
30.687, 6.87, 9.30
30.719, 7.83, 8.87
30.759, 9.00, 8.13
30.788, 9.51, 7.46
30.825, 9.45, 6.54
30.856, 8.98, 5.69
30.891, 8.40, 8.19
30.927, 7.89, 6.86
30.959, 7.41, 6.11
30.988, 6.96, 5.39
31.024, 6.46, 4.50
31.057, 5.84, 3.69
31.089, 5.13, 2.94
31.130, 4.42, 2.08
31.163, 3.63, 1.27
31.185, 2.04, 0.73
31.222, 0.92, 0.38
31.258, 0.68, 0.77
31.290, 0.74, 1.66
31.320, 0.97, 2.88
31.357, 1.00, 4.67
31.399, 0.74, 6.74
31.424, 0.45, 7.82
31.463, 0.61, 8.65
31.498, 1.42, 9.09
31.524, 2.93, 9.32
31.558, 4.94, 9.49
31.592, 7.12, 9.50
31.621, 8.32, 9.38
31.658, 9.26, 9.07
31.690, 9.56, 8.67
31.724, 9.37, 8.11
31.755, 8.89, 7.51
31.792, 8.42, 6.35
31.826, 7.96, 6.24
31.857, 7.51, 5.46
31.894, 7.01, 4.52
31.926, 6.35, 3.72
31.957, 5.59, 2.99
31.992, 4.72, 2.23
32.026, 3.79, 1.46
32.059, 2.43, 0.71
32.091, 1.36, 0.45
32.125, 1.21, 0.70
32.163, 0.89, 1.60
32.195, 0.87, 2.76
32.233, 0.87, 4.43
32.260, 0.83, 5.69
32.298, 0.42, 7.35
32.328, 0.37, 8.34
32.355, 0.82, 8.77
32.399, 1.96, 9.28
32.438, 3.65, 9.52
32.456, 5.76, 9.56
32.496, 7.54, 9.48
32.531, 8.79, 9.23
32.557, 9.45, 8.94
32.594, 9.37, 8.39
32.634, 8.75, 7.63
32.656, 7.97, 7.34
32.688, 7.21, 7.68
32.728, 6.60, 6.86
32.761, 6.07, 6.12
32.793, 5.53, 5.37
32.829, 4.88, 4.51
32.861, 4.04, 3.75
32.893, 2.99, 3.03
32.926, 1.95, 2.34
32.959, 1.72, 1.72
32.993, 1.50, 0.80
33.026, 1.29, 0.35
33.060, 1.08, 0.47
33.094, 0.99, 1.16
33.128, 0.86, 2.35
