経過時間_秒, Green, SinWave
32.284, 6.78, -0.55
32.314, 5.63, 0.61
32.358, 4.35, 1.27
32.391, 2.97, 2.27
32.425, 2.19, 3.59
32.460, 1.82, 5.07
32.490, 1.03, 6.25
32.523, 0.54, 7.33
32.558, 0.69, 8.02
32.581, 1.47, 8.11
32.625, 2.75, 7.45
32.661, 4.29, 6.23
32.692, 5.75, 4.87
32.723, 6.90, 3.44
32.753, 7.72, 2.18
32.785, 8.21, 1.20
32.820, 8.40, 0.65
32.857, 8.54, 0.68
32.891, 7.64, 1.27
32.923, 6.56, 2.23
32.960, 5.34, 4.87
32.988, 3.98, 2.29
33.012, 2.44, 1.60
33.056, 2.09, 0.67
33.091, 1.46, 0.57
33.123, 0.73, 0.99
33.158, 0.54, 1.95
33.190, 0.98, 3.17
